LevelName	Status	LURD_Path	Runtime_ms	Pushes	Moves	GeneratedStates	ExpandedNodes	TotalChildren	EffectiveChildren	RepeatedNodes	Deadlocks	BranchingReal	BranchingEffective	BranchingClassic	Redundancy	ClosedListLength	PathStates	PathBoxLines	PathBoxChanges	PathBranchingRealTotalNodes	PathBranchingRealMin	PathBranchingRealMax	PathBranchingRealAvg	PathBranchingEffectiveTotalNodes	PathBranchingEffectiveMin	PathBranchingEffectiveMax	PathBranchingEffectiveAvg	PathTotalChildrenGenerated	PathRepeatedNodes	PathDeadlocks	PathRedundancy
9 - Alberto García - 366 [likes=1, dislikes=0, completion=0.857707509881423, like_ratio=1.0, like_rate=0.0039525691699604, tedium=6.0]	SOLVED	luuuUdrruuuLrddddLrddlluUU	9.26505	6	26	9	11	176	27	1	14	16	2.45455	1.4913	176	9	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Dries De Clercq - 367 [likes=5, dislikes=0, completion=0.520661157024793, like_ratio=1.0, like_rate=0.0206611570247934, tedium=19.25]	SOLVED	rUUdLruUUlldRDrddlUUUluurDrDDlddrUluUruLdddrUlullddRluurruulDrddrddlUUULuurDrDLddrU	12.3927	28	83	156	265	4240	295	272	362	16	1.11321	1.22052	15.5882	156	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Dries De Clercq - 368 [likes=17, dislikes=0, completion=0.572207084468665, like_ratio=1.0, like_rate=0.0463215258855586, tedium=21.0]	SOLVED	rDDLruulDlDDlddrUrrUUUlldDldRuuurrdLulDDlddrUUUrrddLruulldlddrU	9.28402	21	63	42	47	564	51	13	46	12	1.08511	1.20122	43.3846	42	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
14 - Dries De Clercq - 369 [likes=5, dislikes=0, completion=0.27536231884058, like_ratio=1.0, like_rate=0.0241545893719807, tedium=47.0]	SOLVED	drddlUdlluRRdrddllUdrruululldRRlddrruruuLLruulDDrrddldlluuluRdddrruUUdddlluuuRldddrruuLulDrrruLLuurDDldlluRdrUruulDDrrddlUUlldRurrddldllUdrruruulllldRurrDulldR	11.5923	32	159	111	156	1872	171	259	278	12	1.09615	1.17094	7.2278	111	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Dries De Clercq - 370 [likes=13, dislikes=0, completion=0.574534161490683, like_ratio=1.0, like_rate=0.0403726708074534, tedium=25.3333333333333]	SOLVED	ddlUdrddlUruulllddRRUruLruulDrddlddrUUUUlDrddllluuRRurDDulllddrrUruLLrdddrUU	11.1171	22	76	99	136	1632	145	123	151	12	1.06618	1.2502	13.2683	99	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
9 - Dries De Clercq - 371 [likes=3, dislikes=0, completion=0.55, like_ratio=1.0, like_rate=0.0136363636363636, tedium=33.0]	SOLVED	rDDLrDuuulDDrdLLddrrUdllulluRdrdrruUddlluluuRlddrdrruulLrrUdllulDrrruLuurDDDllluRdrruulDldddrrUULulldldRuurrdLrrddllUdrruuluurDDD	14.701	31	129	120	395	4740	491	542	685	12	1.24304	1.21272	8.74539	120	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Dries De Clercq - 372 [likes=10, dislikes=0, completion=0.294906166219839, like_ratio=1.0, like_rate=0.0268096514745308, tedium=35.3333333333333]	SOLVED	rDDrddllluuRRuulDrdDrruLdlUdrddlUlluuRRDrdLuuluurDDDrruLdlUdrddlUruulllddRRdrUllluurrDuluurDDllddrRlluurrDRDLL	12.5096	32	110	183	268	3216	296	234	291	12	1.10448	1.19091	13.7436	183	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Dries De Clercq - 373 [likes=13, dislikes=0, completion=0.349358974358974, like_ratio=1.0, like_rate=0.0416666666666667, tedium=34.3333333333333]	SOLVED	dddddrruLdlUUlluurrDrDLuuurDDldddrruLdlUUUrDuuulDllddRRUruLddddrruLdlUrUUluurDDDDldRuuulDlluuRlddrruruulD	13.0084	31	105	180	283	3396	300	336	431	12	1.06007	1.19975	10.1071	180	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Dries De Clercq - 374 [likes=5, dislikes=0, completion=0.504385964912281, like_ratio=1.0, like_rate=0.0219298245614035, tedium=33.0]	SOLVED	RRDulldRRuurrdLLrrddddlluUURldddrruuUluulDDlluRRdrrdddlluUddrruuulLuurrDulDrDDDuuulldRurDulllldRurrdrDuullldRRurD	15.0283	30	113	183	416	4992	451	586	540	12	1.08413	1.22265	8.51877	183	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Yoshio Murase - 375 [likes=3, dislikes=0, completion=0.787128712871287, like_ratio=1.0, like_rate=0.0148514851485149, tedium=19.0]	SOLVED	dlluluuRDDlddrruruuLrruullDlDRllddRluurrRdrUUdllllddrUluurrdrddLdlU	10.7643	15	67	62	80	960	137	95	139	12	1.7125	1.33928	10.1053	62	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Yoshio Murase - 376 [likes=4, dislikes=0, completion=0.615023474178404, like_ratio=1.0, like_rate=0.0187793427230047, tedium=19.6666666666667]	SOLVED	uluurrdrrrddLLrruulllulDrrrrddllUdrruulLLulldRlddrRlUUddrRlluuluRdddrruuLrddlluUrrrrddL	10.9247	16	87	89	143	1716	205	128	136	12	1.43357	1.36367	13.4062	89	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
32 - Yoshio Murase - 377 [likes=3, dislikes=0, completion=0.569506726457399, like_ratio=1.0, like_rate=0.0134529147982063, tedium=24.6666666666667]	SOLVED	rrddlddrrUUddlllluRdrrruuluurDldlDururrdLddlLulldRRRdrUUUruLullDDDuuurrddddlLuuRluurDrDD	14.3897	23	88	201	376	4512	396	508	638	12	1.05319	1.29409	8.88189	201	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Yoshio Murase - 378 [likes=12, dislikes=0, completion=0.456591639871383, like_ratio=1.0, like_rate=0.0385852090032154, tedium=28.6666666666667]	SOLVED	luuluRurrrddlLrruullldlddrdrrUdlluluururrrddLddlluUddrruuLUdrddlluluuRuRDllddrUddrruuL	10.5391	13	86	51	67	804	82	49	159	12	1.22388	1.38187	16.4082	51	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Yoshio Murase - 379 [likes=5, dislikes=0, completion=0.687285223367698, like_ratio=1.0, like_rate=0.0171821305841924, tedium=14.6666666666667]	SOLVED	ddlldddlUruurruulDrdLuLDDulluRdrdDuuluRdddlUruulldRurDrruL	9.77405	14	58	46	65	780	96	44	104	12	1.47692	1.34739	17.7273	46	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
21 - Yoshio Murase - 380 [likes=3, dislikes=0, completion=0.748815165876777, like_ratio=1.0, like_rate=0.014218009478673, tedium=27.3333333333333]	SOLVED	drdLLrrddllUdrruuululldlddRUluurrrddLLrrrddllUluRRurDDulldllUrrruullDurrddldlluRRRurDululllD	10.3747	20	92	72	88	1056	133	120	130	12	1.51136	1.2509	8.8	72	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Yoshio Murase - 381 [likes=4, dislikes=0, completion=0.431547619047619, like_ratio=1.0, like_rate=0.0119047619047619, tedium=32.0]	SOLVED	rddLruullllddddrUluuurrrrddldLUrruulllldddRluuurrrrddllLrrruulllldDrrUdlluurRddlddlUUrrrdLullddrUruuullDDRdrUrruuL	14.5742	19	114	117	317	3804	347	361	495	12	1.09464	1.35405	10.5374	117	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Yoshio Murase - 382 [likes=6, dislikes=0, completion=0.568281938325991, like_ratio=1.0, like_rate=0.026431718061674, tedium=23.6666666666667]	SOLVED	dlDurrdLdLLdlluurDDurrruulDrdLLddrUllluurDrdrUllldRurrruulDrdLLLdlUrrrdLL	13.1505	21	73	208	298	3576	377	324	312	12	1.2651	1.31166	11.037	208	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Yoshio Murase - 383 [likes=4, dislikes=0, completion=0.781746031746032, like_ratio=1.0, like_rate=0.0158730158730159, tedium=12.6666666666667]	SOLVED	dlLruulDLDlddrUUlUdrRRdrUlllluUddrrrrUUddlllluRRRdrU	9.89786	18	52	70	74	888	187	51	51	12	2.52703	1.27012	17.4118	70	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Yoshio Murase - 384 [likes=2, dislikes=0, completion=0.700892857142857, like_ratio=1.0, like_rate=0.0089285714285714, tedium=20.0]	SOLVED	lDDuurrddLrrddllULUUddrdrruuluulLLrrrddLdlUUluRRldllddRRurrrddllUluR	10.6637	19	68	57	68	816	121	53	77	12	1.77941	1.24867	15.3962	57	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Yoshio Murase - 385 [likes=3, dislikes=0, completion=0.47867298578199, like_ratio=1.0, like_rate=0.014218009478673, tedium=15.6666666666667]	SOLVED	UdrUlluuurrdrrddLLrruullDLDlUUddrRddlUUruurrddL	10.016	14	47	55	75	900	105	74	103	12	1.4	1.36123	12.1622	55	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Yoshio Murase - 386 [likes=1, dislikes=0, completion=0.418604651162791, like_ratio=1.0, like_rate=0.0046511627906976, tedium=30.0]	SOLVED	ddLdlluRdrUllluuurrdDuulldddrdrruruuuLulDlldddrRuRldlluuurrDDuulldddrdrrUrULddlluRUrrdLdlluluuurrrrD	14.6639	18	100	127	292	3504	339	431	503	12	1.16096	1.37077	8.12993	127	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Laura Wheeler - 387 [likes=5, dislikes=0, completion=0.830188679245283, like_ratio=1.0, like_rate=0.0188679245283019, tedium=5.25]	SOLVED	LuurrdDlldlUrrDurrddlLuuUdrDldRuulllUruRRddddlL	20.3005	13	47	258	278	4448	2056	333	111	16	7.39568	1.54171	13.3574	258	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Laura Wheeler - 388 [likes=5, dislikes=0, completion=0.767326732673267, like_ratio=1.0, like_rate=0.0247524752475248, tedium=12.5]	SOLVED	ullddddrruRdllluuuurrrrddDllLrrruuulldRulllddDrrrruUllLrrrddlllluU	9.32816	9	66	23	24	384	86	3	25	16	3.58333	1.4235	128	23	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Shaggath - 389 [likes=6, dislikes=0, completion=0.633064516129032, like_ratio=1.0, like_rate=0.0241935483870968, tedium=44.5]	SOLVED	lluuRRRuurrddrUlullddRluurrdrddlUlluurrurDDulllddrrUruLLLddrrdrUUdllllllddrrUdlluurRRRluurrdrddlUlluurrurDDulllddrrUruLddlllddlUrurrrdrUUdllluuLrddrruuLLddldlluRRRRluurrdrddlUlluurrurDDulllddrrUruLLrdddrU	28.3904	41	204	716	1323	21168	1562	1519	1895	16	1.18065	1.19161	13.9355	716	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Eric F. Tchong - 390 [likes=3, dislikes=0, completion=0.318627450980392, like_ratio=1.0, like_rate=0.0147058823529412, tedium=5.875]	SOLVED	uuuuuLrddddLruulDlllldRuluuuRldRlddrrrrrddlUruLLruruulDDrdL	12.2825	13	59	138	189	6048	612	146	197	32	3.2381	1.49662	41.4247	138	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Aymeric du Peloux - 391 [likes=7, dislikes=0, completion=0.506329113924051, like_ratio=1.0, like_rate=0.029535864978903, tedium=41.0]	SOLVED	rrruuuululLrrdddrddllllluuurRRllldddrrrrruuuulullDurrdrddlUlLuurrDrdLdrddllllluuuuuRRRurDDullddLruulldDuurrrrdrddlULLuurrDullllddDuuurrrrdrdLuulllldddDuuuurrddLruurrddLruulllldDuurrrrddlLuullddDuuurrddLruulldD	14.2028	30	209	161	314	3768	411	389	406	12	1.30892	1.21124	9.68638	161	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Aymeric du Peloux - 392 [likes=5, dislikes=0, completion=0.631578947368421, like_ratio=1.0, like_rate=0.0239234449760766, tedium=26.75]	SOLVED	rrrruulDrdLLLuRdldlluuRRlldlluRRddrruLLrrrrruulDrdLLLuRdrruulDrdLullddlluuRRRRdrUllldRRulllldRRRullllldRRRR	45.6282	33	107	976	2355	37680	2566	4317	3941	16	1.0896	1.26527	8.72828	976	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Aymeric du Peloux - 393 [likes=13, dislikes=0, completion=0.392294220665499, like_ratio=1.0, like_rate=0.0227670753064799, tedium=48.0]	SOLVED	drrrrdrrddllUUruLLLulldRddrRlluuRRRdrrddllUllluurrrurDllllddrrrUdddlUrrruuLuLLLrrDDuullulldRddrRdRUUruulDlLrrDDuullulDrrrddlddrUUUrrddLruuluLddlddrUrruululLrdrrddllUdrruulullLrrrdrddlluUruLL	18.8195	43	190	273	595	7140	668	706	812	12	1.12269	1.16018	10.1133	273	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Aymeric du Peloux - 394 [likes=5, dislikes=0, completion=0.286764705882353, like_ratio=1.0, like_rate=0.0183823529411765, tedium=45.0]	SOLVED	dlldddllluurRllddrrrurrrruuuuuulllllldddRDrrruullDldRulluuurrrrrrddddddllllULrddlUUdrrrrruuuuuulllllldddrrDDldRuuulDDuururrddLruulldlddrddllluuRlddrrruuUdddllluurRllddrrUrUddllluurRuuluuurrrrrrddddddllL	25.4072	23	202	400	868	13888	984	1099	1419	16	1.13364	1.34203	12.6369	400	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Aymeric du Peloux - 395 [likes=11, dislikes=0, completion=0.381987577639752, like_ratio=1.0, like_rate=0.0341614906832298, tedium=73.0]	SOLVED	drdrdrdrrruuuuuullllldDrDrDrDulululldRdRdRdRRllululuurDrDrDululldRdRdRluluuuluurrrrrdddddrddlUUUUUUruLLLLLulDDDrdddrdrRlluluurDululldRdrrrDulldRdRluulluurDuluurrrrrdddddrddlUUUUUUruLLLLLulDDDrdrdddrRlluurDldRuulululldRdRluurDuluurrrrrdddddrddlUUUUUUruLLLLLulDDDrdrDrddRluulululldRdRluuuurrrrrdddddrddlUUUUUUruLLLLLulDD	40.5739	88	318	1191	1583	25328	2211	1610	3896	16	1.39672	1.08732	15.7317	1191	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Aymeric du Peloux - 396 [likes=5, dislikes=0, completion=0.427230046948357, like_ratio=1.0, like_rate=0.0234741784037559, tedium=51.5]	SOLVED	rddrddlluluRddrruuululDDlluuuurrDDrdrdLLLrrrddllUluRRuuluulldddldRuuuurrddrdrDululuullddddRRlluuuurrddrdrdDuululuullddddrrRuulDuuullddddrRurrruulLddldlluuuurrDDuullddddrdrdrdrruLuULuuurrddLdlUrruulllullddddrdrdRdrUUUddllululuuuurrdrrrddLdlLLrrruruullldDuurrrddldddlluluRuRRlluuulldddldRuuuurrdrD	145.533	41	295	1543	5572	89152	6408	13407	10458	16	1.15004	1.23414	6.64966	1543	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Aymeric du Peloux - 397 [likes=6, dislikes=0, completion=0.421259842519685, like_ratio=1.0, like_rate=0.0236220472440945, tedium=14.0]	SOLVED	ruruulLrrddldlluRURlddrUrUdlluRdllluRdrruuullDDldRdrrurruLdldlluRRlluuurrdDLruulldDrddrUlulldR	26.1091	20	94	434	1010	20200	1237	1771	2892	20	1.22475	1.41324	11.406	434	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
13 - Aymeric du Peloux - 398 [likes=5, dislikes=0, completion=0.712550607287449, like_ratio=1.0, like_rate=0.0202429149797571, tedium=40.0]	SOLVED	rruurrDDDulllluuRRddrrdrdLLLLruuuuRurDllddddldlUrruuuurrDullddddllUdrruuuurrdDDrdLLruuuulllldldRRluurrrrddddlLLrrruuuullllddrRddldlUUdrruulLuurrrrddLL	14.8559	29	150	156	271	2168	393	516	153	8	1.45018	1.2131	4.20155	156	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Aymeric du Peloux - 399 [likes=6, dislikes=0, completion=0.67719298245614, like_ratio=1.0, like_rate=0.0210526315789474, tedium=30.5]	SOLVED	lulluRRRlluurrDrDLuulldddrdrrUdlluluuurrddLddrruruLLuulldDldRuuurrddLDuruulldDrdLurrrddddlluU	11.2588	18	93	47	92	736	143	109	77	8	1.55435	1.28558	6.75229	47	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Aymeric du Peloux - 400 [likes=8, dislikes=0, completion=0.610344827586207, like_ratio=1.0, like_rate=0.0275862068965517, tedium=33.0]	SOLVED	luRuUruRldlddRRdrruLLLrruuruulDDDuulldlluRRdldDuuurRldlddlddrUUUdrrdrruLLLrruuruulDlllldRdDrrruUddllllddrUUUdrrruuruL	17.5332	30	117	373	518	6216	572	363	434	12	1.10425	1.23162	17.124	373	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
24 - Aymeric du Peloux - 401 [likes=6, dislikes=0, completion=0.595, like_ratio=1.0, like_rate=0.03, tedium=59.0]	SOLVED	uuulldLurrrdddlllUdrrruuulllllddRUluRRRdLurRRRldddlllUUdlluurRdddrrruuururDDDuulldddllluuuRdldlUrurRldllluRddrdrrdrdrruruLddlluullluururRdddddrruuLrddllululluururrRurDDDuulllldlluRdddrrdrdrruruLddllululluuuRRldlddrrdrUllluuurrRRurDDulllldlddrrdrdrruuLrddllululluuurrrrrdDDlLddrrUruLuuulldDDDuuuulldlddrRdrUUdllluuurrrrrdddLLL	137.221	53	325	1705	4928	59136	5130	14474	6234	12	1.04099	1.17401	4.08567	1705	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Aymeric du Peloux - 402 [likes=6, dislikes=0, completion=0.625514403292181, like_ratio=1.0, like_rate=0.0246913580246914, tedium=37.3333333333333]	SOLVED	dLULLLddrrUruLddlluuuurrrDulllddddrruuLrddlluUUdrrdrruLuullulldlddRluururrdrrdddldlluUlluurRRlllddrrUdlluururrdLddddrruruuuLrdddldlluurRdrUU	16.472	23	140	251	438	5256	648	582	497	12	1.47945	1.30271	9.03093	251	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
23 - Aymeric du Peloux - 403 [likes=4, dislikes=0, completion=0.701754385964912, like_ratio=1.0, like_rate=0.0175438596491228, tedium=49.5]	SOLVED	uuulldLullddrUluRdrrurrdddlllUluuRRRRdddllluUluRdddrrruuuRurDDDuulldddllluuuRRRdddddrruruLLrddllululluuurrrRurDDDuulllldlddrrdrdrruruLuuullddDDuuuurrdddLruuulllldlddrrdrUU	12.2029	30	171	96	135	1080	259	223	76	8	1.91852	1.17764	4.84305	96	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Aymeric du Peloux - 404 [likes=7, dislikes=0, completion=0.634883720930233, like_ratio=1.0, like_rate=0.0162790697674419, tedium=37.0]	SOLVED	uuluuRlddrrurruullDDullddrRlddrruUluR	8.76191	7	37	6	6	24	8	2	2	4	1.33333	1.29171	12	6	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Aymeric du Peloux - 405 [likes=7, dislikes=0, completion=0.692622950819672, like_ratio=1.0, like_rate=0.0286885245901639, tedium=41.0]	SOLVED	uuluRRRurDlldlddrrurrdLLLdlUUUrurrDulldlddrrrruLuulldlluRRRurDDDrdLLLdlUUdrrruuulllldR	10.3629	25	86	84	91	728	100	75	77	8	1.0989	1.19774	9.70667	84	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Aymeric du Peloux - 406 [likes=9, dislikes=0, completion=0.569920844327177, like_ratio=1.0, like_rate=0.0237467018469657, tedium=23.0]	SOLVED	rruullluuRlddrrrddllUdrruuuruullDllddRRlddrruUllluurrDullddrddrruuLuuurrddrddLruuluullddR	10.0003	11	89	31	35	420	54	26	71	12	1.54286	1.38156	16.1538	31	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
21 - Aymeric du Peloux - 407 [likes=4, dislikes=0, completion=0.623255813953488, like_ratio=1.0, like_rate=0.0186046511627907, tedium=35.5]	SOLVED	rruUUruLdlluurDldRurDDDLdlluRRddrruLUUUruLdlluurDldRurDDDDLdRuullldRurD	11.3397	27	71	124	151	1208	167	126	136	8	1.10596	1.20421	9.5873	124	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - Aymeric du Peloux - 408 [likes=6, dislikes=0, completion=0.725738396624473, like_ratio=1.0, like_rate=0.0253164556962025, tedium=32.5]	SOLVED	ldllldlddrUrUdlluRuRlddrUrUdlluRuRRdLulDurururrddLruulldldddLulDurrrU	9.08329	16	69	26	27	216	45	21	63	8	1.66667	1.22874	10.2857	26	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - Aymeric du Peloux - 409 [likes=4, dislikes=0, completion=0.67487684729064, like_ratio=1.0, like_rate=0.0197044334975369, tedium=38.0]	SOLVED	uuruRldlddrrurrdLLLdlluRuurururDDDldLruruulldlluRddDuuuRRldlddrrurrdLLLdLUUUrururDDulldlddrrrruLuulldlluRRRurDDDrdLLLdlUUdrrruuulllldR	13.2723	36	134	259	337	4044	357	266	300	12	1.05935	1.17547	15.203	259	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - Aymeric du Peloux - 410 [likes=6, dislikes=0, completion=0.696703296703297, like_ratio=1.0, like_rate=0.0131868131868132, tedium=30.0]	SOLVED	rruullluuRlddrrrddllUdrruuuruullDllddRRlddrruUllluurrDullddrRuRD	8.88842	11	64	19	23	184	36	15	26	8	1.56522	1.32982	12.2667	19	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - Aymeric du Peloux - 411 [likes=6, dislikes=0, completion=0.714912280701754, like_ratio=1.0, like_rate=0.0263157894736842, tedium=37.0]	SOLVED	dlULddlluuuurrrDulllddddrruuLrddlluUUdlluurRddrrdrruLLddlluuuuRlddddrruuLrddlluUUdlluururrdLddrrruuL	12.5679	16	100	71	97	776	140	153	102	8	1.4433	1.33099	5.0719	71	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
9 - Aymeric du Peloux - 412 [likes=7, dislikes=0, completion=0.684542586750789, like_ratio=1.0, like_rate=0.0220820189274448, tedium=42.5]	SOLVED	rddlluluRuullDurrddddldlluuuRuurrddddrruuLrddllldlluuuruurrdDDurrddlLuuuullddRluurrdDDullldddrrURuulD	11.8838	14	101	30	33	264	57	34	28	8	1.72727	1.28371	7.76471	30	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Aymeric du Peloux - 413 [likes=6, dislikes=0, completion=0.674267100977199, like_ratio=1.0, like_rate=0.0195439739413681, tedium=52.0]	SOLVED	uuUruRldlddrrruuruulDDDuulldlluRRRldlddrrdrruLLLrruuruulDDDuulldldDlddrUUUdrrdrruLLruuulllldRurrrdddlLrruuulllddDlddrUUU	17.3569	27	120	122	148	1184	157	136	101	8	1.06081	1.20332	8.70588	122	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
27 - Aymeric du Peloux - 414 [likes=4, dislikes=0, completion=0.67156862745098, like_ratio=1.0, like_rate=0.0196078431372549, tedium=51.5]	SOLVED	urUUlulldDuurrdrruLLLulDrrdrdddldllluuRlddrrururuuulllDurrdrdddldllluurRdrruuuullldDuurrdrdddlluRdrUdldllluuRlddrrururUddldllluuruuurrrrdLullldddRRdrUUUruLLLulDD	16.8653	27	161	94	175	1400	201	231	163	8	1.14857	1.21081	6.06061	94	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
30 - Aymeric du Peloux - 415 [likes=7, dislikes=0, completion=0.393129770992366, like_ratio=1.0, like_rate=0.0267175572519084, tedium=56.0]	SOLVED	llUUddrruuLuuullddRDrrddllUdrruulUUdlluurRdddrddlluUruuullddlddRluuruurrdddrddllUdrruuluurruLLLulDrrdddrddllulluurRllddrrdrruulUdrddlluUruUruLLulldRRRdddldlluurRdrUUrruulDLrrdLulDDuuLulldRRRdrruulDlddllUdrruurrdLullulldRRRRurD	47.6231	46	226	596	1242	14904	1290	1892	1467	12	1.03865	1.16752	7.87738	596	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - Aymeric du Peloux - 416 [likes=7, dislikes=0, completion=0.698245614035088, like_ratio=1.0, like_rate=0.0245614035087719, tedium=71.0]	SOLVED	uuuurRldlddrrruuruulDDDuulldlddrrdrruLLLrruuulldldDlddrUUUdrrruuulllldR	8.46882	13	71	13	13	52	15	10	7	4	1.15385	1.21811	5.2	13	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Aymeric du Peloux - 417 [likes=7, dislikes=0, completion=0.601694915254237, like_ratio=1.0, like_rate=0.019774011299435, tedium=31.0]	SOLVED	luurrDDllulluRRRlluurrDrDLuulldddrdrrUdlluluuurrddLddrruruLLuulldDldRuuurrddLrrddllddrrUUUruLululldDrDuluurrdrdLLdLUrrrddddlluU	15.7779	27	127	166	267	3204	360	319	391	12	1.34831	1.2299	10.0439	166	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - Aymeric du Peloux - 418 [likes=7, dislikes=0, completion=0.475409836065574, like_ratio=1.0, like_rate=0.0229508196721311, tedium=34.0]	SOLVED	rddLLululldddrrUdlluuurrRuullDurrddddrruuLrddllldlluuuRuurrdDDuuullddRluurrdDllldddrruUddlluuuruurrddrrddlLrruullD	10.7514	15	114	79	113	1356	175	107	170	12	1.54867	1.37048	12.6729	79	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
No. 01-01 - Aymeric du Peloux - 419 [likes=10, dislikes=0, completion=0.375, like_ratio=1.0, like_rate=0.0260416666666667, tedium=41.6666666666667]	SOLVED	uurRllddrrUrULdrrdrruuluulllDurrrddrddlluluUluRdddlUddlluuRRUruulDDDllddrrUrULuurDlddrrdrruuluuLrddrddllulluurDlddlluuRRuuurD	12.2875	24	125	104	188	2256	201	195	316	12	1.06915	1.24382	11.5692	104	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
